PosX,PosY,RSSI,Name,Timestamp
5.269004,4.820109,-59,egopi1,1488829495783
5.269004,4.820109,-86,egopi2,1488829495793
5.269004,4.820109,-58,egopi3,1488829495833
5.269004,4.820109,-73,egopi1,1488829495910
5.269004,4.820109,-91,egopi2,1488829495924
5.269004,4.820109,-55,egopi3,1488829495960
5.269004,4.820109,-71,egopi1,1488829496037
5.269004,4.820109,-90,egopi2,1488829496058
5.269004,4.820109,-54,egopi3,1488829496088
5.269004,4.820109,-65,egopi1,1488829496167
5.269004,4.820109,-57,egopi3,1488829496214
5.269004,4.820109,-64,egopi1,1488829496293
5.269004,4.820109,-52,egopi3,1488829496338
5.269004,4.820109,-68,egopi1,1488829496419
5.269004,4.820109,-92,egopi2,1488829496428
5.269004,4.820109,-57,egopi3,1488829496467
5.269004,4.820109,-67,egopi1,1488829496546
5.269004,4.820109,-87,egopi2,1488829496562
5.269004,4.820109,-52,egopi3,1488829496589
5.269004,4.820109,-71,egopi1,1488829496677
5.269004,4.820109,-48,egopi3,1488829496716
5.269004,4.820109,-91,egopi2,1488829496807
5.269004,4.820109,-62,egopi1,1488829496810
5.269004,4.820109,-49,egopi3,1488829496842
5.269004,4.820109,-94,egopi2,1488829496932
5.269004,4.820109,-46,egopi3,1488829496967
5.269004,4.820109,-69,egopi1,1488829497057
5.269004,4.820109,-52,egopi3,1488829497092
5.269004,4.820109,-83,egopi2,1488829497186
5.269004,4.820109,-58,egopi1,1488829497200
5.269004,4.820109,-55,egopi3,1488829497220
5.269004,4.820109,-83,egopi2,1488829497309
5.269004,4.820109,-56,egopi1,1488829497317
5.269004,4.820109,-60,egopi3,1488829497345
5.269004,4.820109,-87,egopi2,1488829497439
5.269004,4.820109,-59,egopi1,1488829497443
5.269004,4.820109,-67,egopi3,1488829497470
5.269004,4.820109,-84,egopi2,1488829497560
5.269004,4.820109,-81,egopi1,1488829497569
5.269004,4.820109,-86,egopi2,1488829497688
5.269004,4.820109,-61,egopi1,1488829497706
5.269004,4.820109,-63,egopi3,1488829497723
5.269004,4.820109,-61,egopi1,1488829497820
5.269004,4.820109,-84,egopi2,1488829497824
5.269004,4.820109,-57,egopi3,1488829497848
5.269004,4.820109,-62,egopi1,1488829497944
5.269004,4.820109,-81,egopi2,1488829497948
5.269004,4.820109,-69,egopi3,1488829497977
5.269004,4.820109,-71,egopi1,1488829498067
5.269004,4.820109,-81,egopi2,1488829498073
5.269004,4.820109,-68,egopi3,1488829498105
5.269004,4.820109,-63,egopi1,1488829498192
5.269004,4.820109,-79,egopi2,1488829498207
5.269004,4.820109,-59,egopi3,1488829498230
5.269004,4.820109,-67,egopi1,1488829498319
5.269004,4.820109,-84,egopi2,1488829498326
5.269004,4.820109,-61,egopi3,1488829498356
5.269004,4.820109,-94,null,1488829498375
5.269004,4.820109,-61,egopi1,1488829498445
5.269004,4.820109,-57,egopi3,1488829498485
5.269004,4.820109,-66,egopi1,1488829498572
5.269004,4.820109,-88,egopi2,1488829498581
5.269004,4.820109,-59,egopi3,1488829498611
5.269004,4.820109,-62,egopi1,1488829498699
5.269004,4.820109,-88,egopi2,1488829498711
5.269004,4.820109,-54,egopi3,1488829498739
5.269004,4.820109,-67,egopi1,1488829498827
5.269004,4.820109,-93,egopi2,1488829498835
5.269004,4.820109,-66,egopi1,1488829498956
5.269004,4.820109,-88,egopi2,1488829498966
5.269004,4.820109,-52,egopi3,1488829498991
5.269004,4.820109,-60,egopi1,1488829499084
5.269004,4.820109,-101,null,1488829499098
5.269004,4.820109,-58,egopi3,1488829499119
5.269004,4.820109,-62,egopi1,1488829499209
5.269004,4.820109,-57,egopi3,1488829499245
5.269004,4.820109,-71,egopi1,1488829499336
5.269004,4.820109,-51,egopi3,1488829499369
5.269004,4.820109,-93,egopi2,1488829499465
5.269004,4.820109,-67,egopi1,1488829499468
5.269004,4.820109,-63,egopi3,1488829499500
5.269004,4.820109,-82,egopi2,1488829499592
5.269004,4.820109,-74,egopi1,1488829499602
5.269004,4.820109,-51,egopi3,1488829499628
5.269004,4.820109,-61,egopi1,1488829499720
5.269004,4.820109,-56,egopi3,1488829499758
5.269004,4.820109,-89,egopi2,1488829499848
5.269004,4.820109,-74,egopi1,1488829499851
5.269004,4.820109,-56,egopi3,1488829499886
5.269004,4.820109,-91,egopi2,1488829499969
5.269004,4.820109,-68,egopi1,1488829499977
5.269004,4.820109,-53,egopi3,1488829500011
5.269004,4.820109,-80,egopi1,1488829500105
5.269004,4.820109,-59,egopi3,1488829500132
5.269004,4.820109,-73,egopi1,1488829500233
5.269004,4.820109,-46,egopi3,1488829500258
5.269004,4.820109,-80,egopi1,1488829500358
5.269004,4.820109,-57,egopi3,1488829500383
5.269004,4.820109,-93,null,1488829500428
5.269004,4.820109,-73,egopi1,1488829500486
5.269004,4.820109,-65,egopi3,1488829500509
5.269004,4.820109,-66,egopi1,1488829500614
5.269004,4.820109,-55,egopi3,1488829500635
5.269004,4.820109,-94,egopi2,1488829500733
5.269004,4.820109,-71,egopi1,1488829500746
5.269004,4.820109,-57,egopi3,1488829500764
5.269004,4.820109,-77,egopi1,1488829500871
5.269004,4.820109,-55,egopi3,1488829500895
5.269004,4.820109,-68,egopi1,1488829500998
5.269004,4.820109,-54,egopi3,1488829501018
5.269004,4.820109,-69,egopi1,1488829501128
5.269004,4.820109,-51,egopi3,1488829501146
5.269004,4.820109,-70,egopi1,1488829501252
5.269004,4.820109,-50,egopi3,1488829501274
5.269004,4.820109,-76,egopi1,1488829501377
5.269004,4.820109,-50,egopi3,1488829501400
5.269004,4.820109,-75,egopi1,1488829501628
5.269004,4.820109,-51,egopi3,1488829501655
5.269004,4.820109,-84,egopi1,1488829501757
5.269004,4.820109,-48,egopi3,1488829501783
5.269004,4.820109,-96,null,1488829501832
5.269004,4.820109,-90,egopi2,1488829501872
5.269004,4.820109,-74,egopi1,1488829501888
5.269004,4.820109,-50,egopi3,1488829501908
5.269004,4.820109,-93,egopi2,1488829502002
5.269004,4.820109,-73,egopi1,1488829502020
5.269004,4.820109,-96,null,1488829502025
5.269004,4.820109,-55,egopi3,1488829502038
5.269004,4.820109,-92,egopi2,1488829502127
5.269004,4.820109,-73,egopi1,1488829502138
5.269004,4.820109,-61,egopi3,1488829502159
5.269004,4.820109,-87,egopi2,1488829502257
5.269004,4.820109,-70,egopi1,1488829502264
5.269004,4.820109,-88,egopi2,1488829502386
5.269004,4.820109,-68,egopi1,1488829502391
5.269004,4.820109,-55,egopi3,1488829502426
5.269004,4.820109,-65,egopi1,1488829502513
5.269004,4.820109,-52,egopi3,1488829502537
5.269004,4.820109,-93,null,1488829502568
5.269004,4.820109,-93,egopi2,1488829502637
5.269004,4.820109,-68,egopi1,1488829502641
5.269004,4.820109,-48,egopi3,1488829502666
5.269004,4.820109,-93,egopi2,1488829502761
5.269004,4.820109,-69,egopi1,1488829502776
5.269004,4.820109,-48,egopi3,1488829502796
5.269004,4.820109,-91,egopi2,1488829502886
5.269004,4.820109,-55,egopi3,1488829502920
5.269004,4.820109,-72,egopi1,1488829503018
5.269004,4.820109,-60,egopi3,1488829503048
5.269004,4.820109,-75,egopi1,1488829503146
5.269004,4.820109,-53,egopi3,1488829503171
5.269004,4.820109,-76,egopi1,1488829503271
5.269004,4.820109,-54,egopi3,1488829503304
5.269004,4.820109,-93,null,1488829503307
5.269004,4.820109,-71,egopi1,1488829503400
5.269004,4.820109,-53,egopi3,1488829503423
5.269004,4.820109,-65,egopi1,1488829503529
5.269004,4.820109,-96,null,1488829503552
5.269004,4.820109,-51,egopi3,1488829503555
5.269004,4.820109,-70,egopi1,1488829503659
5.269004,4.820109,-50,egopi3,1488829503680
5.269004,4.820109,-83,egopi1,1488829503784
5.269004,4.820109,-46,egopi3,1488829503809
5.269004,4.820109,-91,egopi2,1488829503898
5.269004,4.820109,-73,egopi1,1488829503915
5.269004,4.820109,-52,egopi3,1488829503933
5.269004,4.820109,-88,egopi1,1488829504044
5.269004,4.820109,-55,egopi3,1488829504062
5.269004,4.820109,-74,egopi1,1488829504170
5.269004,4.820109,-55,egopi3,1488829504190
5.269004,4.820109,-94,egopi2,1488829504278
5.269004,4.820109,-66,egopi1,1488829504299
5.269004,4.820109,-62,egopi3,1488829504320
5.269004,4.820109,-67,egopi1,1488829504426
5.269004,4.820109,-66,egopi3,1488829504446
5.269004,4.820109,-73,egopi1,1488829504551
5.269004,4.820109,-60,egopi3,1488829504571
5.269004,4.820109,-73,egopi1,1488829504680
5.269004,4.820109,-58,egopi3,1488829504697
5.269004,4.820109,-87,egopi2,1488829504790
5.269004,4.820109,-72,egopi1,1488829504806
5.269004,4.820109,-58,egopi3,1488829504825
5.269004,4.820109,-92,egopi2,1488829504917
5.269004,4.820109,-65,egopi1,1488829504932
5.269004,4.820109,-57,egopi3,1488829504948
5.269004,4.820109,-68,egopi1,1488829505060
5.269004,4.820109,-60,egopi3,1488829505078
5.269004,4.820109,-52,egopi3,1488829505203
5.269004,4.820109,-83,egopi1,1488829505314
5.269004,4.820109,-54,egopi3,1488829505335
5.269004,4.820109,-67,egopi1,1488829505439
5.269004,4.820109,-46,egopi3,1488829505461
5.269004,4.820109,-66,egopi1,1488829505569
5.269004,4.820109,-51,egopi3,1488829505586
5.269004,4.820109,-70,egopi1,1488829505696
5.269004,4.820109,-59,egopi3,1488829505714
5.269004,4.820109,-83,egopi2,1488829505799
5.269004,4.820109,-71,egopi1,1488829505818
5.269004,4.820109,-57,egopi3,1488829505839
5.269004,4.820109,-59,egopi3,1488829506087
5.269004,4.820109,-73,egopi1,1488829506203
5.269004,4.820109,-58,egopi3,1488829506220
5.269004,4.820109,-55,egopi3,1488829506341
5.269004,4.820109,-63,egopi3,1488829506466
5.269004,4.820109,-75,egopi1,1488829506579
5.269004,4.820109,-59,egopi3,1488829506597
5.269004,4.820109,-67,egopi1,1488829506708
5.269004,4.820109,-55,egopi3,1488829506724
5.269004,4.820109,-81,egopi2,1488829506812
5.269004,4.820109,-65,egopi1,1488829506831
5.269004,4.820109,-54,egopi3,1488829506849
5.269004,4.820109,-65,egopi1,1488829506958
5.269004,4.820109,-63,egopi3,1488829506976
5.269004,4.820109,-84,egopi2,1488829507064
5.269004,4.820109,-66,egopi1,1488829507087
5.269004,4.820109,-60,egopi3,1488829507100
5.269004,4.820109,-96,null,1488829507158
5.269004,4.820109,-89,egopi2,1488829507194
5.269004,4.820109,-66,egopi1,1488829507218
5.269004,4.820109,-66,egopi3,1488829507245
5.269004,4.820109,-64,egopi3,1488829507354
5.269004,4.820109,-82,egopi2,1488829507443
5.269004,4.820109,-70,egopi1,1488829507474
5.269004,4.820109,-63,egopi3,1488829507483
5.269004,4.820109,-88,egopi2,1488829507572
5.269004,4.820109,-70,egopi1,1488829507592
5.269004,4.820109,-60,egopi3,1488829507614
5.269004,4.820109,-69,egopi1,1488829507718
5.269004,4.820109,-60,egopi3,1488829507748
5.269004,4.820109,-57,egopi3,1488829507868
5.269004,4.820109,-88,egopi2,1488829507955
5.269004,4.820109,-66,egopi1,1488829507974
5.269004,4.820109,-57,egopi3,1488829507993
5.269004,4.820109,-68,egopi1,1488829508103
5.269004,4.820109,-56,egopi3,1488829508122
5.269004,4.820109,-92,egopi2,1488829508212
5.269004,4.820109,-71,egopi1,1488829508229
5.269004,4.820109,-60,egopi3,1488829508250
5.269004,4.820109,-88,egopi2,1488829508334
5.269004,4.820109,-66,egopi1,1488829508356
5.269004,4.820109,-66,egopi3,1488829508373
5.269004,4.820109,-90,egopi2,1488829508463
5.269004,4.820109,-66,egopi1,1488829508479
5.269004,4.820109,-67,egopi3,1488829508499
5.269004,4.820109,-90,egopi2,1488829508588
5.269004,4.820109,-65,egopi1,1488829508606
5.269004,4.820109,-61,egopi3,1488829508626
5.269004,4.820109,-84,egopi2,1488829508715
5.269004,4.820109,-70,egopi1,1488829508732
5.269004,4.820109,-56,egopi3,1488829508749
5.269004,4.820109,-76,egopi2,1488829508842
5.269004,4.820109,-75,egopi1,1488829508861
5.269004,4.820109,-55,egopi3,1488829508875
5.269004,4.820109,-85,egopi2,1488829508969
5.269004,4.820109,-82,egopi1,1488829508989
5.269004,4.820109,-54,egopi3,1488829509008
5.269004,4.820109,-93,egopi2,1488829509096
5.269004,4.820109,-54,egopi3,1488829509130
5.269004,4.820109,-59,egopi1,1488829509243
5.269004,4.820109,-55,egopi3,1488829509260
5.269004,4.820109,-70,egopi1,1488829509371
5.269004,4.820109,-55,egopi3,1488829509385
5.269004,4.820109,-69,egopi1,1488829509498
5.269004,4.820109,-57,egopi3,1488829509513
5.269004,4.820109,-59,egopi1,1488829509625
5.269004,4.820109,-56,egopi3,1488829509635
5.269004,4.820109,-93,egopi2,1488829509728
5.269004,4.820109,-62,egopi1,1488829509754
5.269004,4.820109,-58,egopi3,1488829509765
5.269004,4.820109,-84,egopi2,1488829509852
5.269004,4.820109,-71,egopi1,1488829509879
5.269004,4.820109,-62,egopi3,1488829509888
5.269004,4.820109,-87,egopi2,1488829509980
5.269004,4.820109,-65,egopi1,1488829510007
5.269004,4.820109,-62,egopi3,1488829510017
5.269004,4.820109,-94,egopi2,1488829510107
5.269004,4.820109,-72,egopi1,1488829510134
5.269004,4.820109,-60,egopi3,1488829510151
5.269004,4.820109,-90,egopi2,1488829510233
5.269004,4.820109,-67,egopi1,1488829510263
5.269004,4.820109,-61,egopi3,1488829510272
5.269004,4.820109,-84,egopi2,1488829510359
5.269004,4.820109,-82,egopi2,1488829510488
5.269004,4.820109,-72,egopi1,1488829510517
5.269004,4.820109,-56,egopi3,1488829510537
5.269004,4.820109,-80,egopi2,1488829510612
5.269004,4.820109,-73,egopi1,1488829510642
5.269004,4.820109,-49,egopi3,1488829510655
5.269004,4.820109,-67,egopi1,1488829510769
5.269004,4.820109,-50,egopi3,1488829510777
5.269004,4.820109,-90,egopi2,1488829510866
5.269004,4.820109,-65,egopi1,1488829510893
5.269004,4.820109,-58,egopi3,1488829510907
5.269004,4.820109,-91,egopi2,1488829511007
5.269004,4.820109,-61,egopi1,1488829511028
5.269004,4.820109,-53,egopi3,1488829511043
5.269004,4.820109,-92,egopi2,1488829511116
5.269004,4.820109,-60,egopi1,1488829511146
5.269004,4.820109,-56,egopi3,1488829511159
5.269004,4.820109,-82,egopi2,1488829511245
5.269004,4.820109,-65,egopi1,1488829511272
5.269004,4.820109,-55,egopi3,1488829511286
5.269004,4.820109,-92,egopi2,1488829511371
5.269004,4.820109,-62,egopi1,1488829511399
5.269004,4.820109,-65,egopi3,1488829511413
5.269004,4.820109,-89,egopi2,1488829511496
5.269004,4.820109,-68,egopi1,1488829511526
5.269004,4.820109,-57,egopi3,1488829511545
5.269004,4.820109,-94,egopi2,1488829511621
5.269004,4.820109,-61,egopi1,1488829511655
5.269004,4.820109,-79,egopi2,1488829511744
5.269004,4.820109,-66,egopi1,1488829511781
5.269004,4.820109,-51,egopi3,1488829511797
5.269004,4.820109,-79,egopi2,1488829511873
5.269004,4.820109,-61,egopi1,1488829511911
5.269004,4.820109,-53,egopi3,1488829511932
5.269004,4.820109,-84,egopi2,1488829512000
5.269004,4.820109,-60,egopi1,1488829512035
5.269004,4.820109,-55,egopi3,1488829512050
5.269004,4.820109,-94,null,1488829512105
5.269004,4.820109,-90,egopi2,1488829512125
5.269004,4.820109,-63,egopi1,1488829512160
5.269004,4.820109,-55,egopi3,1488829512183
5.269004,4.820109,-62,egopi1,1488829512288
5.269004,4.820109,-56,egopi3,1488829512301
5.269004,4.820109,-91,egopi2,1488829512375
5.269004,4.820109,-65,egopi1,1488829512418
5.269004,4.820109,-54,egopi3,1488829512436
5.269004,4.820109,-99,egopi2,1488829512503
5.269004,4.820109,-60,egopi1,1488829512549
5.269004,4.820109,-54,egopi3,1488829512570
5.269004,4.820109,-91,egopi2,1488829512641
5.269004,4.820109,-59,egopi1,1488829512684
5.269004,4.820109,-60,egopi1,1488829512800
5.269004,4.820109,-55,egopi3,1488829512805
5.269004,4.820109,-87,egopi2,1488829512883
5.269004,4.820109,-73,egopi1,1488829512923
5.269004,4.820109,-51,egopi3,1488829512939
5.269004,4.820109,-91,egopi2,1488829513015
5.269004,4.820109,-65,egopi1,1488829513050
5.269004,4.820109,-53,egopi3,1488829513057
5.269004,4.820109,-84,egopi2,1488829513141
5.269004,4.820109,-77,egopi1,1488829513175
5.269004,4.820109,-60,egopi3,1488829513192
5.269004,4.820109,-92,egopi2,1488829513266
5.269004,4.820109,-69,egopi1,1488829513302
5.269004,4.820109,-52,egopi3,1488829513310
5.269004,4.820109,-85,egopi2,1488829513391
5.269004,4.820109,-64,egopi1,1488829513444
5.269004,4.820109,-58,egopi3,1488829513447
5.269004,4.820109,-85,egopi2,1488829513528
5.269004,4.820109,-66,egopi1,1488829513556
5.269004,4.820109,-55,egopi3,1488829513564
5.269004,4.820109,-89,egopi2,1488829513645
5.269004,4.820109,-71,egopi1,1488829513682
5.269004,4.820109,-59,egopi3,1488829513695
5.269004,4.820109,-91,egopi2,1488829513773
5.269004,4.820109,-75,egopi1,1488829513807
5.269004,4.820109,-54,egopi3,1488829513819
5.269004,4.820109,-73,egopi1,1488829513931
5.269004,4.820109,-53,egopi3,1488829513947
5.269004,4.820109,-61,egopi1,1488829514058
5.269004,4.820109,-47,egopi3,1488829514067
5.269004,4.820109,-76,egopi1,1488829514192
5.269004,4.820109,-46,egopi3,1488829514195
5.269004,4.820109,-89,egopi2,1488829514279
5.269004,4.820109,-61,egopi1,1488829514312
5.269004,4.820109,-41,egopi3,1488829514322
5.269004,4.820109,-65,egopi1,1488829514442
5.269004,4.820109,-43,egopi3,1488829514451
5.269004,4.820109,-61,egopi1,1488829514566
5.269004,4.820109,-47,egopi3,1488829514586
5.269004,4.820109,-86,egopi2,1488829514661
5.269004,4.820109,-91,egopi2,1488829514790
5.269004,4.820109,-47,egopi3,1488829514825
5.269004,4.820109,-68,egopi1,1488829514830
5.269004,4.820109,-94,null,1488829514856
5.269004,4.820109,-45,egopi3,1488829514949
5.269004,4.820109,-46,egopi3,1488829515079
5.269004,4.820109,-60,egopi1,1488829515083
5.269004,4.820109,-83,egopi2,1488829515174
5.269004,4.820109,-45,egopi3,1488829515202
5.269004,4.820109,-63,egopi1,1488829515207
5.269004,4.820109,-52,egopi3,1488829515329
5.269004,4.820109,-73,egopi1,1488829515333
5.269004,4.820109,-88,null,1488829515401
5.269004,4.820109,-52,egopi3,1488829515450
5.269004,4.820109,-70,egopi1,1488829515461
5.269004,4.820109,-90,null,1488829515464
5.269004,4.820109,-93,egopi2,1488829515547
5.269004,4.820109,-61,egopi3,1488829515578
5.269004,4.820109,-68,egopi1,1488829515583
5.269004,4.820109,-88,null,1488829515645
5.269004,4.820109,-57,egopi3,1488829515705
5.269004,4.820109,-71,egopi1,1488829515831
5.269004,4.820109,-93,null,1488829515953
5.269004,4.820109,-52,egopi3,1488829515964
5.269004,4.820109,-92,null,1488829516012
5.269004,4.820109,-89,null,1488829516135
5.269004,4.820109,-74,egopi1,1488829516339
5.269004,4.820109,-93,egopi2,1488829516438
5.269004,4.820109,-52,egopi3,1488829516465
5.269004,4.820109,-46,egopi3,1488829516592
5.269004,4.820109,-46,egopi3,1488829516726
5.269004,4.820109,-72,egopi1,1488829516729
5.269004,4.820109,-46,egopi3,1488829516846
5.269004,4.820109,-67,egopi1,1488829516856
5.269004,4.820109,-87,egopi2,1488829516948
5.269004,4.820109,-56,egopi3,1488829516975
5.269004,4.820109,-71,egopi1,1488829516989
5.269004,4.820109,-54,egopi3,1488829517100
5.269004,4.820109,-69,egopi1,1488829517109
5.269004,4.820109,-91,egopi2,1488829517200
5.269004,4.820109,-51,egopi3,1488829517228
5.269004,4.820109,-54,egopi3,1488829517355
5.269004,4.820109,-73,egopi1,1488829517363
5.269004,4.820109,-53,egopi3,1488829517479
5.269004,4.820109,-77,egopi1,1488829517493
5.269004,4.820109,-55,egopi3,1488829517607
5.269004,4.820109,-91,egopi2,1488829517704
5.269004,4.820109,-69,egopi1,1488829517734
5.269004,4.820109,-71,egopi1,1488829517857
5.269004,4.820109,-52,egopi3,1488829517867
5.269004,4.820109,-73,egopi1,1488829517988
5.269004,4.820109,-56,egopi3,1488829517991
5.269004,4.820109,-84,egopi2,1488829518090
5.269004,4.820109,-71,egopi1,1488829518111
5.269004,4.820109,-58,egopi3,1488829518120
5.269004,4.820109,-89,egopi2,1488829518215
5.269004,4.820109,-77,egopi1,1488829518236
5.269004,4.820109,-57,egopi3,1488829518249
5.269004,4.820109,-89,egopi2,1488829518344
5.269004,4.820109,-73,egopi1,1488829518361
5.269004,4.820109,-59,egopi3,1488829518374
5.269004,4.820109,-86,egopi2,1488829518465
5.269004,4.820109,-64,egopi1,1488829518486
5.269004,4.820109,-57,egopi3,1488829518501
5.269004,4.820109,-88,egopi2,1488829518590
5.269004,4.820109,-72,egopi1,1488829518615
5.269004,4.820109,-57,egopi3,1488829518635
5.269004,4.820109,-70,egopi1,1488829518745
5.269004,4.820109,-62,egopi3,1488829518755
5.269004,4.820109,-72,egopi1,1488829518876
5.269004,4.820109,-62,egopi3,1488829518888
5.269004,4.820109,-92,egopi2,1488829518970
5.269004,4.820109,-91,egopi1,1488829519001
5.269004,4.820109,-71,egopi3,1488829519022
5.269004,4.820109,-88,egopi2,1488829519096
5.269004,4.820109,-66,egopi1,1488829519131
5.269004,4.820109,-90,egopi2,1488829519224
5.269004,4.820109,-70,egopi1,1488829519385
5.269004,4.820109,-85,egopi2,1488829519490
5.269004,4.820109,-66,egopi1,1488829519516
5.269004,4.820109,-66,egopi3,1488829519529
5.269004,4.820109,-84,egopi2,1488829519609
5.269004,4.820109,-71,egopi1,1488829519640
5.269004,4.820109,-63,egopi3,1488829519643
5.269004,4.820109,-83,egopi2,1488829519735
5.269004,4.820109,-71,egopi1,1488829519766
5.269004,4.820109,-68,egopi3,1488829519770
5.269004,4.820109,-82,egopi2,1488829519861
5.269004,4.820109,-74,egopi1,1488829519891
5.269004,4.820109,-73,egopi3,1488829519899
5.269004,4.820109,-69,egopi1,1488829520016
5.269004,4.820109,-64,egopi3,1488829520030
5.269004,4.820109,-84,egopi2,1488829520111
5.269004,4.820109,-74,egopi1,1488829520140
5.269004,4.820109,-62,egopi3,1488829520150
5.269004,4.820109,-89,egopi2,1488829520238
5.269004,4.820109,-60,egopi3,1488829520276
5.269004,4.820109,-89,egopi2,1488829520365
5.269004,4.820109,-66,egopi1,1488829520393
5.269004,4.820109,-67,egopi3,1488829520404
5.269004,4.820109,-90,egopi2,1488829520490
5.269004,4.820109,-67,egopi1,1488829520518
5.269004,4.820109,-61,egopi3,1488829520534
5.269004,4.820109,-88,egopi2,1488829520619
5.269004,4.820109,-57,egopi3,1488829520651
5.269004,4.820109,-73,egopi1,1488829520766
5.269004,4.820109,-65,egopi3,1488829520778
5.269004,4.820109,-91,egopi2,1488829520876
5.269004,4.820109,-59,egopi3,1488829520910
5.269004,4.820109,-82,egopi2,1488829521005
5.269004,4.820109,-72,egopi1,1488829521022
5.269004,4.820109,-58,egopi3,1488829521041
5.269004,4.820109,-67,egopi1,1488829521149
5.269004,4.820109,-64,egopi3,1488829521167
5.269004,4.820109,-94,egopi2,1488829521257
5.269004,4.820109,-97,null,1488829521275
5.269004,4.820109,-69,egopi1,1488829521292
5.269004,4.820109,-63,egopi3,1488829521296
5.269004,4.820109,-94,egopi2,1488829521390
5.269004,4.820109,-67,egopi1,1488829521407
5.269004,4.820109,-58,egopi3,1488829521424
5.269004,4.820109,-63,egopi1,1488829521528
5.269004,4.820109,-55,egopi3,1488829521545
5.269004,4.820109,-69,egopi1,1488829521654
5.269004,4.820109,-54,egopi3,1488829521667
5.269004,4.820109,-71,egopi1,1488829521779
5.269004,4.820109,-56,egopi3,1488829521796
5.269004,4.820109,-64,egopi1,1488829522034
5.269004,4.820109,-58,egopi3,1488829522048
5.269004,4.820109,-65,egopi1,1488829522158
5.269004,4.820109,-57,egopi3,1488829522170
5.269004,4.820109,-61,egopi1,1488829522285
5.269004,4.820109,-70,egopi3,1488829522300
5.269004,4.820109,-61,egopi3,1488829522425
5.269004,4.820109,-91,egopi2,1488829522534
5.269004,4.820109,-63,egopi1,1488829522553
5.269004,4.820109,-71,egopi3,1488829522556
5.269004,4.820109,-63,egopi1,1488829522664
5.269004,4.820109,-60,egopi3,1488829522684
5.269004,4.820109,-64,egopi1,1488829522791
5.269004,4.820109,-76,egopi3,1488829522812
5.269004,4.820109,-64,egopi1,1488829522923
5.269004,4.820109,-60,egopi3,1488829522938
5.269004,4.820109,-69,egopi1,1488829523048
5.269004,4.820109,-64,egopi3,1488829523062
5.269004,4.820109,-65,egopi1,1488829523173
5.269004,4.820109,-62,egopi1,1488829523299
5.269004,4.820109,-54,egopi3,1488829523314
5.269004,4.820109,-65,egopi1,1488829523427
5.269004,4.820109,-53,egopi3,1488829523441
5.269004,4.820109,-67,egopi1,1488829523558
5.269004,4.820109,-54,egopi3,1488829523576
5.269004,4.820109,-91,egopi2,1488829523677
5.269004,4.820109,-77,egopi1,1488829523695
5.269004,4.820109,-54,egopi3,1488829523699
5.269004,4.820109,-92,egopi2,1488829523803
5.269004,4.820109,-69,egopi1,1488829523815
5.269004,4.820109,-56,egopi3,1488829523827
5.269004,4.820109,-91,egopi2,1488829523930
5.269004,4.820109,-64,egopi1,1488829523945
5.269004,4.820109,-55,egopi3,1488829523964
5.269004,4.820109,-74,egopi1,1488829524068
5.269004,4.820109,-58,egopi3,1488829524081
5.269004,4.820109,-81,egopi2,1488829524183
5.269004,4.820109,-66,egopi1,1488829524197
5.269004,4.820109,-54,egopi3,1488829524214
5.269004,4.820109,-82,egopi2,1488829524312
5.269004,4.820109,-60,egopi1,1488829524333
5.269004,4.820109,-51,egopi3,1488829524336
5.269004,4.820109,-94,null,1488829524429
5.269004,4.820109,-58,egopi1,1488829524451
5.269004,4.820109,-58,egopi3,1488829524468
5.269004,4.820109,-84,egopi2,1488829524565
5.269004,4.820109,-59,egopi1,1488829524584
5.269004,4.820109,-57,egopi3,1488829524602
5.269004,4.820109,-91,egopi2,1488829524689
5.269004,4.820109,-62,egopi1,1488829524700
5.269004,4.820109,-53,egopi3,1488829524722
5.269004,4.820109,-60,egopi1,1488829524830
5.269004,4.820109,-54,egopi3,1488829524844
5.269004,4.820109,-63,egopi1,1488829524960
5.269004,4.820109,-57,egopi3,1488829524973
5.269004,4.820109,-70,egopi1,1488829525082
5.269004,4.820109,-54,egopi3,1488829525096
5.269004,4.820109,-93,null,1488829525121
5.269004,4.820109,-78,egopi1,1488829525212
5.269004,4.820109,-59,egopi3,1488829525227
5.269004,4.820109,-95,egopi2,1488829525323
5.269004,4.820109,-75,egopi1,1488829525343
5.269004,4.820109,-56,egopi3,1488829525356
5.269004,4.820109,-84,egopi2,1488829525448
5.269004,4.820109,-75,egopi1,1488829525467
5.269004,4.820109,-57,egopi3,1488829525478
5.269004,4.820109,-94,egopi2,1488829525574
5.269004,4.820109,-68,egopi1,1488829525615
5.269004,4.820109,-53,egopi3,1488829525618
5.269004,4.820109,-66,egopi1,1488829525725
5.269004,4.820109,-50,egopi3,1488829525742
5.269004,4.820109,-93,egopi2,1488829525828
5.269004,4.820109,-64,egopi1,1488829525854
5.269004,4.820109,-43,egopi3,1488829525865
5.269004,4.820109,-60,egopi1,1488829526109
5.269004,4.820109,-46,egopi3,1488829526128
5.269004,4.820109,-69,egopi1,1488829526235
5.269004,4.820109,-45,egopi3,1488829526247
5.269004,4.820109,-43,egopi3,1488829526376
5.269004,4.820109,-83,egopi2,1488829526457
5.269004,4.820109,-62,egopi1,1488829526489
5.269004,4.820109,-44,egopi3,1488829526501
5.269004,4.820109,-74,null,1488829526585
5.269004,4.820109,-66,egopi1,1488829526617
5.269004,4.820109,-49,egopi3,1488829526632
