X,Y,Z,Timestamp
-0.804860,-0.201629,-1.724690,1489665354143
-0.884327,-0.215002,-1.549049,1489665354148
-0.927145,-0.231326,-1.511424,1489665354153
-1.049709,-0.341697,-1.517253,1489665354158
-1.150703,-0.372858,-1.656475,1489665354163
-1.082960,-0.335119,-1.696323,1489665354168
-1.003726,-0.242816,-1.763895,1489665354172
-0.908066,-0.125672,-1.859536,1489665354178
-0.801498,-0.075786,-2.017865,1489665354183
-0.646644,0.023408,-2.084767,1489665354187
-0.556394,0.109437,-2.084569,1489665354192
-0.490569,0.138190,-2.001098,1489665354197
-0.448070,0.199222,-1.857826,1489665354202
-0.445827,0.255043,-1.630633,1489665354207
-0.488329,0.264881,-1.434754,1489665354212
-0.571929,0.314396,-1.309451,1489665354217
-0.632341,0.339188,-1.300982,1489665354222
-0.650062,0.368126,-1.153983,1489665354227
-0.681347,0.487750,-0.969886,1489665354232
-0.680123,0.579501,-0.867736,1489665354237
-0.669063,0.654063,-0.824742,1489665354242
-0.736161,0.633812,-0.677334,1489665354247
-0.731346,0.681318,-0.480579,1489665354251
-0.814421,0.650762,-0.321293,1489665354256
-0.796075,0.652776,-0.253536,1489665354262
-0.711151,0.678901,-0.092126,1489665354267
-0.617942,0.704535,0.022488,1489665354271
-0.580525,0.675364,0.207762,1489665354276
-0.592925,0.743514,0.242033,1489665354282
-0.648879,0.710549,0.197585,1489665354287
-0.700951,0.719275,0.146713,1489665354291
-0.702661,0.678237,0.103157,1489665354296
-0.701711,0.688831,0.144172,1489665354301
-0.657814,0.595507,0.272432,1489665354306
-0.618212,0.613588,0.487057,1489665354311
-0.499879,0.556420,0.757653,1489665354316
-0.495258,0.432985,1.041845,1489665354321
-0.372475,0.333443,1.259718,1489665354326
-0.244326,0.364166,1.478296,1489665354330
-0.224913,0.311064,1.606834,1489665354335
-0.245553,0.247676,1.622677,1489665354341
-0.266493,0.245726,1.670472,1489665354345
-0.332171,0.242445,1.701499,1489665354350
-0.356312,0.218769,1.718210,1489665354355
-0.426206,0.246985,1.835282,1489665354360
-0.454288,0.204110,1.984930,1489665354365
-0.439307,0.251142,2.157526,1489665354370
-0.365990,0.372903,2.260586,1489665354375
-0.375379,0.613565,2.291455,1489665354380
-0.566662,0.993714,2.030471,1489665354387
-0.795123,1.110053,1.593693,1489665354390
-0.932578,1.065772,0.962929,1489665354395
-0.901549,0.899903,0.381767,1489665354400
-0.636262,0.749498,0.170378,1489665354405
-0.321171,0.766666,0.229907,1489665354409
-0.030491,0.607752,0.681040,1489665354415
0.091718,0.348302,1.202798,1489665354419
0.245030,0.037987,1.564065,1489665354424
0.402093,-0.318605,1.732251,1489665354429
0.573743,-0.514154,1.835090,1489665354434
0.761631,-0.696352,1.882552,1489665354439
0.804416,-0.844370,1.964550,1489665354445
0.896227,-0.998793,2.071810,1489665354449
0.993279,-1.047002,1.992238,1489665354454
0.913369,-1.131059,1.679574,1489665354459
0.922621,-1.066876,1.357795,1489665354464
0.838950,-0.991392,1.035133,1489665354469
0.664197,-0.986074,0.681074,1489665354474
0.483984,-0.860141,0.132513,1489665354479
0.399642,-0.780841,-0.267704,1489665354484
0.329449,-0.704872,-0.543285,1489665354489
0.306524,-0.635154,-0.742375,1489665354494
0.276299,-0.666789,-0.737439,1489665354499
0.271367,-0.698308,-0.665406,1489665354504
0.407415,-0.650927,-0.494337,1489665354508
0.547454,-0.643885,-0.264711,1489665354513
0.777532,-0.775349,-0.045545,1489665354518
1.050757,-0.877341,0.235132,1489665354523
1.236964,-1.089300,0.649422,1489665354528
1.385976,-1.212663,1.136929,1489665354533
1.524823,-1.225201,1.429749,1489665354538
1.593088,-1.413250,1.822723,1489665354543
1.707351,-1.443091,1.938940,1489665354548
1.719616,-1.330545,1.844351,1489665354553
1.669251,-1.266263,1.722687,1489665354558
1.563249,-1.222263,1.405609,1489665354563
1.426705,-1.204518,1.075192,1489665354568
1.262864,-1.129426,0.870117,1489665354572
1.090254,-1.120986,0.497574,1489665354578
0.919765,-0.955995,0.130349,1489665354582
0.840843,-0.885805,-0.247779,1489665354587
0.781873,-0.829705,-0.472675,1489665354593
0.809949,-0.651193,-0.761870,1489665354597
0.820462,-0.465258,-0.879249,1489665354602
0.787495,-0.339374,-1.104361,1489665354608
0.675845,-0.281712,-1.317374,1489665354612
0.500225,-0.209290,-1.564079,1489665354617
0.343176,-0.182660,-1.634890,1489665354623
0.203852,-0.176467,-1.721760,1489665354627
0.107252,-0.131325,-1.775437,1489665354632
0.067824,-0.104868,-1.751343,1489665354637
0.004831,-0.176778,-1.796122,1489665354642
0.049483,-0.149908,-1.635195,1489665354647
0.116932,-0.179282,-1.469490,1489665354652
0.173447,-0.137853,-1.286850,1489665354657
0.168752,-0.194196,-1.185946,1489665354661
0.132812,-0.227879,-1.113082,1489665354666
0.000229,-0.204027,-1.109966,1489665354671
-0.080456,-0.218392,-1.124858,1489665354676
-0.086599,-0.197819,-1.060848,1489665354681
-0.095622,-0.175025,-1.044333,1489665354686
-0.138308,-0.104740,-1.078651,1489665354691
-0.137590,0.010745,-1.214164,1489665354696
-0.148878,0.018021,-1.229248,1489665354701
-0.190583,0.069624,-1.331982,1489665354706
-0.207768,0.119715,-1.331299,1489665354711
-0.230040,0.160232,-1.413665,1489665354716
-0.215637,0.197394,-1.498932,1489665354721
-0.242165,0.201990,-1.508963,1489665354726
-0.245657,0.116622,-1.510848,1489665354730
-0.294010,0.077815,-1.386911,1489665354736
-0.313713,0.081186,-1.337203,1489665354741
-0.336118,0.097479,-1.338811,1489665354745
-0.327979,0.037021,-1.360222,1489665354750
-0.375786,0.015530,-1.391943,1489665354755
-0.440552,0.003633,-1.531181,1489665354760
-0.464202,0.001750,-1.519463,1489665354765
-0.434238,0.066084,-1.510520,1489665354771
-0.397307,0.093611,-1.541037,1489665354775
-0.368902,0.192438,-1.459876,1489665354781
-0.296491,0.318119,-1.426360,1489665354785
-0.213171,0.399729,-1.338850,1489665354790
-0.194917,0.428255,-1.264621,1489665354795
-0.183662,0.538689,-1.346256,1489665354800
-0.149896,0.671519,-1.319225,1489665354805
-0.162838,0.729027,-1.336137,1489665354809
-0.239470,0.772183,-1.410536,1489665354815
-0.324758,0.737277,-1.362976,1489665354819
-0.365435,0.733524,-1.275115,1489665354824
-0.389156,0.692982,-1.121984,1489665354830
-0.316380,0.547188,-1.017503,1489665354835
-0.313745,0.526847,-0.873904,1489665354839
-0.283570,0.528333,-0.663805,1489665354844
-0.278162,0.399367,-0.519498,1489665354849
-0.218128,0.314615,-0.303730,1489665354854
-0.272717,0.193738,-0.152786,1489665354859
-0.237387,0.058781,0.010163,1489665354864
-0.231145,-0.150377,0.208959,1489665354869
-0.167600,-0.220890,0.534876,1489665354874
-0.071034,-0.351287,0.720452,1489665354879
-0.053119,-0.373204,0.988622,1489665354884
-0.031221,-0.428997,1.255875,1489665354895
-0.121983,-0.483085,1.225038,1489665354895
-0.190162,-0.578500,1.218925,1489665354899
-0.285426,-0.650695,1.292991,1489665354903
-0.342391,-0.642704,1.282042,1489665354908
-0.302525,-0.543325,1.298788,1489665354913
-0.281990,-0.473123,1.251078,1489665354919
-0.266844,-0.360643,1.288525,1489665354923
-0.181522,-0.206759,1.097428,1489665354928
-0.196805,-0.119568,1.023106,1489665354933
-0.248928,0.057020,0.954903,1489665354938
-0.311969,0.274843,0.786020,1489665354943
-0.474615,0.416265,0.710149,1489665354948
-0.630738,0.447351,0.490056,1489665354953
-0.545728,0.509565,0.251294,1489665354958
-0.959092,0.192514,0.383700,1489665354963
-0.995370,0.226101,0.113281,1489665354968
-1.126214,0.059380,0.101467,1489665354973
-1.041294,-0.120934,0.281252,1489665354979
-0.780728,-0.323534,0.643063,1489665354982
-0.509295,-0.492017,1.071229,1489665354987
-0.111649,-0.735060,1.596959,1489665354993
0.106344,-0.943301,2.026658,1489665354997
0.323210,-1.201376,2.372896,1489665355002
0.426498,-1.357947,2.455114,1489665355007
0.658758,-1.446912,2.432710,1489665355012
0.774576,-1.467373,2.391088,1489665355017
0.932931,-1.417025,2.336619,1489665355022
1.047545,-1.313976,2.102358,1489665355027
1.023640,-1.197463,1.859905,1489665355032
1.006073,-1.156270,1.411533,1489665355037
0.919521,-1.131397,1.042314,1489665355042
0.878924,-1.052345,0.684156,1489665355047
0.808747,-1.059169,0.394059,1489665355052
0.782389,-1.153925,0.422428,1489665355056
0.711302,-1.275499,0.434334,1489665355061
0.684998,-1.410643,0.646442,1489665355067
0.690593,-1.564911,1.001033,1489665355072
0.751303,-1.786061,1.210345,1489665355076
0.745194,-1.969577,1.633901,1489665355081
0.730824,-2.178516,1.791458,1489665355086
0.808901,-2.379652,2.052474,1489665355091
0.845145,-2.398942,2.211296,1489665355096
0.943593,-2.445369,2.343208,1489665355101
0.974622,-2.340634,2.382162,1489665355106
1.007088,-2.213634,2.182373,1489665355111
1.034830,-1.951036,1.891270,1489665355116
0.965696,-1.808013,1.500278,1489665355121
0.913025,-1.606116,1.121088,1489665355126
0.870237,-1.489140,0.735443,1489665355131
0.787543,-1.264653,0.322231,1489665355136
0.739084,-1.070426,-0.052860,1489665355140
0.646967,-0.879061,-0.467790,1489665355145
0.592805,-0.860663,-0.769373,1489665355151
0.505989,-0.857511,-0.980339,1489665355156
0.389802,-0.673704,-1.215247,1489665355160
0.291084,-0.591693,-1.357230,1489665355165
0.241426,-0.551262,-1.469962,1489665355170
0.244674,-0.407396,-1.514970,1489665355175
0.244534,-0.297458,-1.744399,1489665355180
0.221382,-0.101914,-1.984933,1489665355185
0.128934,0.038618,-2.231680,1489665355190
0.070561,0.103124,-2.338735,1489665355195
-0.018061,0.126723,-2.296005,1489665355200
-0.110486,0.176636,-2.312653,1489665355205
-0.153850,0.131275,-2.233199,1489665355210
-0.192972,0.161162,-2.245099,1489665355215
-0.272291,0.178126,-2.269399,1489665355220
-0.265171,0.245041,-2.351457,1489665355224
-0.378064,0.207941,-2.366838,1489665355230
-0.470043,0.205786,-2.313660,1489665355235
-0.467791,0.245332,-2.225820,1489665355239
-0.517010,0.230467,-2.281574,1489665355245
-0.484016,0.287204,-2.220161,1489665355249
-0.414985,0.333771,-2.172420,1489665355254
-0.416600,0.341208,-2.130911,1489665355259
-0.364471,0.236547,-1.960396,1489665355264
-0.389899,0.216344,-1.923611,1489665355269
-0.377480,0.192473,-1.774276,1489665355274
-0.333145,0.180913,-1.829325,1489665355279
-0.328648,0.124431,-1.854469,1489665355284
-0.305521,0.145698,-1.822188,1489665355289
-0.260519,0.141498,-1.723560,1489665355294
-0.248439,0.199636,-1.634025,1489665355300
-0.280247,0.169328,-1.468668,1489665355304
-0.359775,0.140482,-1.401917,1489665355309
-0.395764,0.126249,-1.410692,1489665355313
-0.515999,0.094201,-1.267576,1489665355318
-0.454498,0.053038,-1.214855,1489665355323
-0.468878,0.075365,-1.104956,1489665355328
-0.537168,0.073429,-0.977795,1489665355334
-0.466223,0.025394,-0.729120,1489665355338
-0.500705,0.055652,-0.764006,1489665355343
-0.515016,0.103454,-0.821675,1489665355348
-0.477682,0.152064,-0.824580,1489665355353
-0.459074,0.199911,-0.879947,1489665355358
-0.413354,0.195906,-0.885190,1489665355363
-0.530481,0.155608,-1.070166,1489665355368
-0.510484,0.111302,-1.013216,1489665355373
-0.697109,0.002414,-1.034155,1489665355378
-0.965530,-0.030438,-0.920735,1489665355382
-0.653021,0.039950,-0.886795,1489665355388
-0.348808,0.272705,-0.647826,1489665355393
-0.034670,0.280383,-0.385873,1489665355397
0.208975,0.093202,0.088157,1489665355402
0.416016,0.061704,0.334827,1489665355407
0.367757,-0.088576,0.631836,1489665355412
0.119818,-0.255015,0.814521,1489665355417
-0.106007,-0.379903,0.901612,1489665355422
-0.393687,-0.447637,0.793276,1489665355427
-0.509909,-0.502535,0.624518,1489665355432
-0.543139,-0.595259,0.649684,1489665355437
-0.473110,-0.587381,0.673027,1489665355442
-0.368725,-0.573665,0.771297,1489665355447
-0.206384,-0.558494,0.886358,1489665355452
-0.087250,-0.651475,1.175118,1489665355457
-0.008383,-0.734866,1.279129,1489665355462
0.190334,-0.807266,1.733239,1489665355468
0.381791,-0.818317,2.128954,1489665355472
0.529389,-0.778607,2.358690,1489665355477
0.615203,-0.706606,2.492367,1489665355482
0.714666,-0.534674,2.451314,1489665355486
0.740824,-0.276659,2.299769,1489665355491
0.587487,-0.100872,2.058667,1489665355496
0.459948,-0.062249,1.856280,1489665355501
0.358775,0.175326,1.583460,1489665355506
0.164013,0.577632,1.380328,1489665355511
-0.115983,1.175109,1.120723,1489665355516
-0.525446,1.700045,0.694776,1489665355521
-0.855408,1.802177,0.158282,1489665355526
-0.974550,1.543009,-0.489416,1489665355531
-1.073587,1.191270,-1.067996,1489665355536
-0.969080,0.801885,-0.908778,1489665355541
-0.607905,0.699840,-0.778743,1489665355546
-0.355947,0.356953,-0.366354,1489665355550
-0.011724,-0.299385,0.441843,1489665355555
0.205285,-0.909751,1.540768,1489665355560
0.866637,-1.210370,2.425176,1489665355565
1.530052,-1.391230,3.208377,1489665355571
2.093728,-1.611706,3.677084,1489665355575
2.677630,-1.738240,3.959232,1489665355580
3.109249,-1.551980,4.080006,1489665355585
3.261132,-1.363268,3.816622,1489665355590
3.309006,-1.230863,3.394717,1489665355595
2.905584,-1.253838,2.910889,1489665355600
2.253682,-1.336185,2.311618,1489665355605
1.465498,-0.724906,1.756305,1489665355610
1.245822,-1.233276,1.035761,1489665355615
1.231748,-1.647941,0.270515,1489665355619
1.209240,-0.878366,-0.664323,1489665355625
1.098679,-0.086209,-1.413710,1489665355630
0.962039,0.024246,-1.552588,1489665355634
0.958270,-0.156990,-1.272216,1489665355639
1.024070,-0.236336,-0.882371,1489665355645
1.081026,-0.035385,-0.417781,1489665355649
1.207705,-0.351656,0.030090,1489665355654
1.478387,-0.657048,0.465185,1489665355659
1.747093,-0.658250,0.657100,1489665355664
1.852040,-0.058812,0.757485,1489665355669
1.911508,0.542493,1.080940,1489665355674
1.551753,-0.844434,2.095584,1489665355679
1.792906,-2.326418,2.238903,1489665355684
2.083404,-2.001739,2.604971,1489665355689
2.413840,-1.392031,3.125244,1489665355694
2.606167,-1.098319,2.818141,1489665355699
2.513427,-0.754266,1.696011,1489665355704
2.158316,-0.170890,0.511413,1489665355708
1.779732,-0.248138,0.216011,1489665355713
1.308774,-0.407216,-0.017373,1489665355719
0.947082,-0.352790,-0.540638,1489665355723
0.555182,-0.192296,-1.170958,1489665355728
0.316226,-0.041308,-1.647916,1489665355733
0.195404,0.114071,-1.902942,1489665355738
0.155980,0.258867,-2.209649,1489665355743
0.229309,0.467247,-2.595069,1489665355748
0.193308,0.573140,-2.764305,1489665355753
0.151372,0.596251,-2.740841,1489665355758
0.078960,0.697560,-2.681394,1489665355763
0.012576,0.691157,-2.644937,1489665355768
-0.056777,0.693105,-2.585176,1489665355773
-0.212541,0.551469,-2.481360,1489665355778
-0.290391,0.523751,-2.273908,1489665355783
-0.226850,0.492781,-2.238202,1489665355787
-0.302385,0.264093,-2.221939,1489665355792
-0.441533,0.049305,-2.212145,1489665355797
-0.452060,0.087038,-2.209737,1489665355802
-0.438701,0.066592,-1.915200,1489665355807
-0.415709,0.003171,-1.663717,1489665355812
-0.330833,0.056627,-1.486477,1489665355817
-0.268057,-0.021327,-1.448247,1489665355822
-0.252030,0.012861,-1.453194,1489665355827
-0.181222,0.013670,-1.452812,1489665355832
-0.177361,0.019367,-1.481658,1489665355837
-0.278256,-0.032389,-1.519847,1489665355842
-0.393754,-0.011322,-1.519614,1489665355847
-0.361446,0.030154,-1.648005,1489665355852
-0.424163,0.156188,-1.753649,1489665355856
-0.405191,0.169004,-1.726201,1489665355862
-0.409943,0.124728,-1.744936,1489665355867
-0.356282,0.234675,-1.752771,1489665355871
-0.331552,0.249236,-1.622245,1489665355876
-0.303237,0.201576,-1.208431,1489665355881
-0.102822,0.275217,-1.088666,1489665355886
-0.075298,0.196759,-0.997660,1489665355896
-0.104037,0.098944,-0.937963,1489665355897
-0.066101,0.183839,-0.897782,1489665355901
-0.061962,0.284266,-0.863455,1489665355906
-0.065795,0.340579,-0.785176,1489665355911
-0.074123,0.427737,-0.745145,1489665355916
-0.065468,0.463496,-0.671381,1489665355921
-0.074754,0.478884,-0.641497,1489665355926
-0.061940,0.471525,-0.509453,1489665355931
-0.075087,0.504742,-0.358290,1489665355935
-0.077219,0.598657,-0.202342,1489665355941
-0.012954,0.677391,-0.199912,1489665355945
-0.029994,0.692460,-0.165469,1489665355950
-0.083332,0.680563,-0.250588,1489665355956
-0.320302,0.673176,-0.391149,1489665355960
-0.392441,0.621580,-0.484425,1489665355965
-0.415380,0.697858,-0.480609,1489665355970
-0.376312,0.833462,-0.682919,1489665355975
-0.235567,1.039953,-0.827440,1489665355980
-0.151555,1.128266,-0.865877,1489665355985
-0.141835,1.094306,-0.986587,1489665355990
-0.128173,1.078920,-1.069913,1489665355995
-0.155447,1.048569,-1.053573,1489665356000
-0.124593,1.000532,-0.937768,1489665356005
-0.179684,0.780725,-0.748833,1489665356010
-0.204638,0.622986,-0.516113,1489665356015
-0.239098,0.450447,-0.288401,1489665356020
-0.287778,0.320528,-0.108032,1489665356024
-0.298565,0.225933,0.042436,1489665356029
-0.228489,0.081133,0.289037,1489665356034
-0.164984,-0.037677,0.402669,1489665356039
-0.047730,-0.216350,0.615503,1489665356045
0.049385,-0.309553,0.932782,1489665356049
0.159791,-0.419988,1.208874,1489665356054
0.303280,-0.493720,1.618747,1489665356059
0.455878,-0.502701,2.020032,1489665356064
0.529284,-0.433036,2.313534,1489665356069
0.578683,-0.221908,2.505411,1489665356074
0.447070,0.136267,2.468974,1489665356079
0.299435,0.424441,2.128784,1489665356084
0.014383,0.491595,1.590330,1489665356089
-0.266032,0.462698,0.995031,1489665356094
-0.469810,0.413753,0.390622,1489665356099
-0.593377,0.386339,0.094621,1489665356104
-0.561644,0.232847,0.035060,1489665356108
-0.497421,-0.097547,0.237470,1489665356113
-0.279736,-0.496305,0.488913,1489665356119
0.050834,-0.820532,0.940674,1489665356123
0.469025,-1.159440,1.649939,1489665356128
0.896879,-1.393030,2.275035,1489665356134
1.201952,-1.575041,2.694875,1489665356138
1.426450,-1.793111,3.025046,1489665356143
1.689144,-2.004046,3.317719,1489665356148
1.983791,-2.079601,3.503259,1489665356153
2.159551,-2.015491,3.608984,1489665356158
2.227523,-1.858500,3.619399,1489665356163
2.167445,-1.695608,3.454202,1489665356168
2.061221,-1.542843,3.217580,1489665356173
1.949284,-1.375045,2.838864,1489665356178
1.759251,-1.228615,2.370291,1489665356183
1.504436,-1.140188,1.878740,1489665356187
1.415122,-1.140824,1.503394,1489665356193
1.232265,-1.145147,1.259255,1489665356198
1.132290,-1.189976,1.149808,1489665356202
1.006585,-1.302381,1.240865,1489665356207
0.933605,-1.393950,1.290545,1489665356212
0.871537,-1.515931,1.396074,1489665356217
0.889113,-1.667749,1.538813,1489665356222
0.929344,-1.741680,1.569198,1489665356227
0.957028,-1.743549,1.569076,1489665356232
