PosX,PosY,RSSI,Name,Timestamp
12.543901,1.797554,-76,egopi3,1488921133329
12.543901,1.797554,-78,egopi3,1488921133474
12.543901,1.797554,-78,egopi3,1488921133576
12.543901,1.797554,-78,egopi3,1488921133715
12.543901,1.797554,-74,egopi3,1488921133979
12.543901,1.797554,-73,egopi3,1488921134106
12.543901,1.797554,-81,egopi3,1488921134232
12.543901,1.797554,-74,egopi3,1488921134342
12.543901,1.797554,-72,egopi3,1488921134467
12.543901,1.797554,-69,egopi3,1488921134604
12.543901,1.797554,-74,egopi3,1488921134733
12.543901,1.797554,-72,egopi3,1488921134864
12.543901,1.797554,-74,egopi3,1488921134986
12.543901,1.797554,-74,egopi3,1488921135225
12.543901,1.797554,-74,egopi3,1488921135367
12.543901,1.797554,-75,egopi3,1488921135474
12.543901,1.797554,-72,egopi3,1488921135604
12.543901,1.797554,-75,egopi3,1488921135744
12.543901,1.797554,-74,egopi3,1488921135882
12.543901,1.797554,-76,egopi3,1488921135986
12.543901,1.797554,-72,egopi3,1488921136242
12.543901,1.797554,-89,egopi3,1488921136370
12.543901,1.797554,-84,egopi3,1488921136517
12.543901,1.797554,-74,egopi3,1488921136621
12.543901,1.797554,-84,egopi3,1488921136745
12.543901,1.797554,-75,egopi3,1488921137022
12.543901,1.797554,-75,egopi3,1488921137131
12.543901,1.797554,-77,egopi3,1488921137267
12.543901,1.797554,-77,egopi3,1488921137404
12.543901,1.797554,-79,egopi3,1488921137517
12.543901,1.797554,-69,egopi3,1488921137647
12.543901,1.797554,-73,egopi3,1488921137791
12.543901,1.797554,-79,egopi3,1488921137894
12.543901,1.797554,-78,egopi3,1488921138019
12.543901,1.797554,-82,egopi3,1488921138168
12.543901,1.797554,-75,egopi3,1488921138287
12.543901,1.797554,-68,egopi3,1488921138419
12.543901,1.797554,-70,egopi3,1488921138529
12.543901,1.797554,-77,egopi3,1488921138658
12.543901,1.797554,-69,egopi3,1488921138798
12.543901,1.797554,-68,egopi3,1488921139567
12.543901,1.797554,-60,egopi3,1488921139663
12.543901,1.797554,-62,egopi3,1488921139798
12.543901,1.797554,-64,egopi3,1488921139917
12.543901,1.797554,-62,egopi3,1488921140048
12.543901,1.797554,-67,egopi3,1488921140191
12.543901,1.797554,-62,egopi3,1488921140316
12.543901,1.797554,-61,egopi3,1488921140425
12.543901,1.797554,-77,egopi3,1488921140551
12.543901,1.797554,-68,egopi3,1488921140697
12.543901,1.797554,-61,egopi3,1488921140824
12.543901,1.797554,-57,egopi3,1488921140934
12.543901,1.797554,-58,egopi3,1488921141059
12.543901,1.797554,-64,egopi3,1488921141210
12.543901,1.797554,-58,egopi3,1488921141313
12.543901,1.797554,-59,egopi3,1488921141451
12.543901,1.797554,-57,egopi3,1488921141588
12.543901,1.797554,-59,egopi3,1488921141699
12.543901,1.797554,-53,egopi3,1488921141827
12.543901,1.797554,-57,egopi3,1488921141961
12.543901,1.797554,-51,egopi3,1488921142094
12.543901,1.797554,-50,egopi3,1488921142204
12.543901,1.797554,-51,egopi3,1488921142333
12.543901,1.797554,-50,egopi3,1488921142481
12.543901,1.797554,-51,egopi3,1488921142586
12.543901,1.797554,-51,egopi3,1488921142729
12.543901,1.797554,-48,egopi3,1488921142856
12.543901,1.797554,-48,egopi3,1488921142966
12.543901,1.797554,-47,egopi3,1488921143094
12.543901,1.797554,-46,egopi3,1488921143233
12.543901,1.797554,-47,egopi3,1488921143348
